Date,log_return,ret_1,ret_2,ret_3,ret_4,ret_5,ret_6,ret_7,ret_8,ret_9,ret_10,ret_11,ret_12,ret_13,ret_14,ma_7,ma_21,ema_12,ema_26,rsi_14,vol_7,vol_21,atr_14,day_of_week,month,y_h1,y_h3,y_h7,split
2005-02-02,0.0007127172477057186,-0.00237360668994846,-0.009438484686572934,-0.001173571345410629,-0.0014064843302934449,0.011544465430608497,-0.011544465430608497,0.0004685606646717133,0.01012850085950845,-0.0014194611038371718,-0.00047273034240369327,0.0011821729372263334,-0.0042492692999474,-0.003762069078603325,0.00990577016644778,423.528564453125,423.6285705566406,423.5170508473419,424.58975344537384,40.15748977541963,0.007509986682583223,0.006522347684125258,2.8071398053850203,2,2,-0.010743806184447813,-0.017971011710832485,-0.0014258702490979047,train
2005-02-03,-0.010743806184447813,0.0007127172477057186,-0.00237360668994846,-0.009438484686572934,-0.001173571345410629,-0.0014064843302934449,0.011544465430608497,-0.011544465430608497,0.0004685606646717133,0.01012850085950845,-0.0014194611038371718,-0.00047273034240369327,0.0011821729372263334,-0.0042492692999474,-0.003762069078603325,422.7571367536272,423.06190418061755,422.4528901175225,423.9979203089399,36.04242264122453,0.007343838837004194,0.006868387974776916,3.1785670689173906,3,2,-0.006260569652338788,-0.009647928047685994,0.02184318031326349,train
2005-02-04,-0.006260569652338788,-0.010743806184447813,0.0007127172477057186,-0.00237360668994846,-0.009438484686572934,-0.001173571345410629,-0.0014064843302934449,0.011544465430608497,-0.011544465430608497,0.0004685606646717133,0.01012850085950845,-0.0014194611038371718,-0.00047273034240369327,0.0011821729372263334,-0.0042492692999474,420.9142804827009,422.46190388997394,421.15244548405747,423.2573336193888,35.051544229458216,0.004447979334692369,0.006920662643668089,3.2928510393414974,4,2,-0.0009666358740458847,-0.0026605557153374093,0.028338588772988338,train
2005-02-07,-0.0009666358740458847,-0.006260569652338788,-0.010743806184447813,0.0007127172477057186,-0.00237360668994846,-0.009438484686572934,-0.001173571345410629,-0.0014064843302934449,0.011544465430608497,-0.011544465430608497,0.0004685606646717133,0.01012850085950845,-0.0014194611038371718,-0.00047273034240369327,0.0011821729372263334,419.0999973842076,422.1095232282366,419.9905317332049,422.54197602562044,33.44828275663929,0.004499846919118286,0.006372062919341472,3.507136753627212,0,2,-0.0024207225213013217,0.008666414434771674,0.028365610062160762,train
2005-02-08,-0.0024207225213013217,-0.0009666358740458847,-0.006260569652338788,-0.010743806184447813,0.0007127172477057186,-0.00237360668994846,-0.009438484686572934,-0.001173571345410629,-0.0014064843302934449,0.011544465430608497,-0.011544465430608497,0.0004685606646717133,0.01012850085950845,-0.0014194611038371718,-0.00047273034240369327,417.2142857142857,421.8095238095238,418.85352779017575,421.8055338091682,32.55035653316422,0.004377506279612863,0.006312517981703248,3.5214233398437336,1,2,0.0007268026800097971,0.018965863983035902,0.03500769865218789,train
2005-02-09,0.0007268026800097971,-0.0024207225213013217,-0.0009666358740458847,-0.006260569652338788,-0.010743806184447813,0.0007127172477057186,-0.00237360668994846,-0.009438484686572934,-0.001173571345410629,-0.0014064843302934449,0.011544465430608497,-0.011544465430608497,0.0004685606646717133,0.01012850085950845,-0.0014194611038371718,415.94285801478793,421.5142851329985,417.9375994988386,421.14586418600646,33.8983050847457,0.0041456505578117775,0.006315121047435699,3.6857081821986486,2,2,0.010360334276063199,0.030764305680939685,0.0338127740280445,train
2005-02-10,0.010360334276063199,0.0007268026800097971,-0.0024207225213013217,-0.0009666358740458847,-0.006260569652338788,-0.010743806184447813,0.0007127172477057186,-0.00237360668994846,-0.009438484686572934,-0.001173571345410629,-0.0014064843302934449,0.011544465430608497,-0.011544465430608497,0.0004685606646717133,0.01012850085950845,415.42857578822543,421.2904764811198,417.8241245308683,420.85357885423053,33.8983050847457,0.0065732456301661165,0.0065772889158685986,3.864279610770077,3,2,0.007878727026962906,0.02063881021226255,0.04063019231940679,train
2005-02-11,0.007878727026962906,0.010360334276063199,0.0007268026800097971,-0.0024207225213013217,-0.0009666358740458847,-0.006260569652338788,-0.010743806184447813,0.0007127172477057186,-0.00237360668994846,-0.009438484686572934,-0.001173571345410629,-0.0014064843302934449,0.011544465430608497,-0.011544465430608497,0.0004685606646717133,415.34286063058033,421.0238095238095,418.23579767996546,420.82738782799123,40.18406027875833,0.0074281788979771515,0.006429643506722325,4.192851475306908,4,2,0.01252524437791358,0.011820468600426182,0.033671626156293044,train
2005-02-14,0.01252524437791358,0.007878727026962906,0.010360334276063199,0.0007268026800097971,-0.0024207225213013217,-0.0009666358740458847,-0.006260569652338788,-0.010743806184447813,0.0007127172477057186,-0.00237360668994846,-0.009438484686572934,-0.001173571345410629,-0.0014064843302934449,0.011544465430608497,-0.011544465430608497,416.65714372907365,421.08571370442706,419.39951923581214,421.1957285661377,55.75755726207396,0.007125648776889565,0.006990794177861524,4.207138061523425,0,2,0.0002348388073860619,0.0035165902912384084,0.020226220914530302,train
2005-02-15,0.0002348388073860619,0.01252524437791358,0.007878727026962906,0.010360334276063199,0.0007268026800097971,-0.0024207225213013217,-0.0009666358740458847,-0.006260569652338788,-0.010743806184447813,0.0007127172477057186,-0.00237360668994846,-0.009438484686572934,-0.001173571345410629,-0.0014064843302934449,0.011544465430608497,418.35714285714283,421.2380937848772,420.39959226053094,421.5441926646819,48.22695112211571,0.006040767042621977,0.006917946280531622,4.014282226562492,1,2,-0.0009396145848734605,0.002813629539718754,0.020911542970993402,train
