Date,log_return,ret_1,ret_2,ret_3,ret_4,ret_5,ret_6,ret_7,ret_8,ret_9,ret_10,ret_11,ret_12,ret_13,ret_14,ma_7,ma_21,ema_12,ema_26,rsi_14,vol_7,vol_21,atr_14,day_of_week,month,y_h1,y_h3,y_h7,split
2017-11-30,0.04480551414950806,-0.10088008381779101,-0.015637240848136003,0.018966979610970824,0.010780721565864404,-0.01834970510458156,0.14656552117983068,0.07467632642318556,0.05466828993951456,-0.017408609298207978,0.034239236447388244,0.01929976215532836,0.044765864094324925,0.0044322740367110924,-0.0073251959822817625,462.9158630371094,382.5343831380208,427.18533804677134,390.8752591700952,73.07352836725133,0.07490017510690264,0.05238860457623249,35.23521205357142,3,11,0.04253015360279022,0.04105650067077171,-0.02882946574305656,train
2017-12-01,0.04253015360279022,0.04480551414950806,-0.10088008381779101,-0.015637240848136003,0.018966979610970824,0.010780721565864404,-0.01834970510458156,0.14656552117983068,0.07467632642318556,0.05466828993951456,-0.017408609298207978,0.034239236447388244,0.01929976215532836,0.044765864094324925,0.0044322740367110924,461.72000558035717,390.5004316057478,433.2399027387945,396.4800554200824,74.86597691807103,0.05000860730511951,0.048826252894964145,37.867784772600444,4,12,-0.006647422183877261,0.007822884540280128,-0.02278297732747081,train
2017-12-02,-0.006647422183877261,0.04253015360279022,0.04480551414950806,-0.10088008381779101,-0.015637240848136003,0.018966979610970824,0.010780721565864404,-0.01834970510458156,0.14656552117983068,0.07467632642318556,0.05466828993951456,-0.017408609298207978,0.034239236447388244,0.01929976215532836,0.044765864094324925,461.31614903041293,397.5846223377046,437.8874569523574,401.4407183613321,72.48292611212905,0.049585847884650563,0.04870831129401319,37.700428553989944,5,12,0.005173769251858751,-0.0003625635674397998,0.021459808735164287,train
2017-12-03,0.005173769251858751,-0.006647422183877261,0.04253015360279022,0.04480551414950806,-0.10088008381779101,-0.015637240848136003,0.018966979610970824,0.010780721565864404,-0.01834970510458156,0.14656552117983068,0.07467632642318556,0.05466828993951456,-0.017408609298207978,0.034239236447388244,0.01929976215532836,460.5337219238281,405.1058131626674,442.18984770217503,406.2119982476165,72.00808415990788,0.04941128140119572,0.047945696172770634,38.015500749860486,6,12,0.009296537472298638,-0.08337401276859513,-0.05319164705806223,train
2017-12-04,0.009296537472298638,0.005173769251858751,-0.006647422183877261,0.04253015360279022,0.04480551414950806,-0.10088008381779101,-0.015637240848136003,0.018966979610970824,0.010780721565864404,-0.01834970510458156,0.14656552117983068,0.07467632642318556,0.05466828993951456,-0.017408609298207978,0.034239236447388244,459.08357892717635,412.4147658575149,446.4997188264198,410.952147267035,71.09578452141089,0.04887036145519927,0.04795588695065103,38.20242963518414,0,12,-0.014832870291597189,-0.07918250388612691,0.09126425255473869,train
2017-12-05,-0.014832870291597189,0.009296537472298638,0.005173769251858751,-0.006647422183877261,0.04253015360279022,0.04480551414950806,-0.10088008381779101,-0.015637240848136003,0.018966979610970824,0.010780721565864404,-0.01834970510458156,0.14656552117983068,0.07467632642318556,0.05466828993951456,-0.017408609298207978,457.7091500418527,418.3980989002046,449.0814552930283,414.8283590146158,70.9240056049392,0.04883676954661349,0.04732616750513633,37.78250122070311,1,12,-0.07783767994929658,-0.01577299157615375,0.3408377339039417,train
2017-12-06,-0.07783767994929658,-0.014832870291597189,0.009296537472298638,0.005173769251858751,-0.006647422183877261,0.04253015360279022,0.04480551414950806,-0.10088008381779101,-0.015637240848136003,0.018966979610970824,0.010780721565864404,-0.01834970510458156,0.14656552117983068,0.07467632642318556,0.05466828993951456,457.86129324776783,422.9329092843192,445.92861797030275,415.84759262059333,59.208403061231074,0.04133514230419245,0.05121104785451056,39.33950151715958,2,12,0.013488046354766858,0.09966005225190067,0.49452932703130426,train
2017-12-07,0.013488046354766858,-0.07783767994929658,-0.014832870291597189,0.009296537472298638,0.005173769251858751,-0.006647422183877261,0.04253015360279022,0.04480551414950806,-0.10088008381779101,-0.015637240848136003,0.018966979610970824,0.010780721565864404,-0.01834970510458156,0.14656552117983068,0.07467632642318556,456.04614693777904,427.8607177734375,444.1562135905566,417.2224368340274,55.12320927401994,0.037211350253836206,0.05102008150265323,37.73421587262833,3,12,0.04857664201837597,0.01669431935576604,0.47110106690213627,train
2017-12-08,0.04857664201837597,0.013488046354766858,-0.07783767994929658,-0.014832870291597189,0.009296537472298638,0.005173769251858751,-0.006647422183877261,0.04253015360279022,0.04480551414950806,-0.10088008381779101,-0.015637240848136003,0.018966979610970824,0.010780721565864404,-0.01834970510458156,0.14656552117983068,454.54486083984375,433.7481936500186,445.9831047088363,420.0971456507198,45.12063928726914,0.03852178110319755,0.05155786682309366,35.26850237165177,4,12,0.03759536387875784,0.12187011442248963,0.40605186862101394,train
2017-12-09,0.03759536387875784,0.04857664201837597,0.013488046354766858,-0.07783767994929658,-0.014832870291597189,0.009296537472298638,0.005173769251858751,-0.006647422183877261,0.04253015360279022,0.04480551414950806,-0.10088008381779101,-0.015637240848136003,0.018966979610970824,0.010780721565864404,-0.01834970510458156,455.9810049874442,439.74295625232514,450.21678308596245,424.053061836604,51.78592924708611,0.04139474973109076,0.051374709088782895,36.981146676199764,5,12,-0.06947768654136777,0.3190153616013376,0.38549371378332875,train
