Date,Adj_Close_GBPTRY=X,Close_GBPTRY=X,High_GBPTRY=X,Low_GBPTRY=X,Open_GBPTRY=X,Volume_GBPTRY=X
2005-04-21,2.5999999046325684,2.5999999046325684,2.602099895477295,2.578700065612793,2.592600107192993,0
2005-04-22,2.589600086212158,2.589600086212158,2.591200113296509,2.545599937438965,2.545599937438965,0
2005-04-25,2.6040000915527344,2.6040000915527344,2.6045000553131104,2.5836000442504883,2.5840001106262207,0
2005-04-26,2.594399929046631,2.594399929046631,2.594399929046631,2.5720999240875244,2.5889999866485596,0
2005-04-27,2.618799924850464,2.618799924850464,2.618799924850464,2.581700086593628,2.5838000774383545,0
2005-04-28,2.661400079727173,2.661400079727173,2.646699905395508,2.597399950027466,2.6050000190734863,0
2005-04-29,2.648699998855591,2.648699998855591,2.6691999435424805,2.5941998958587646,2.5941998958587646,0
2005-05-02,2.615999937057495,2.615999937057495,2.629300117492676,2.6003000736236572,2.6003000736236572,0
2005-05-03,2.583899974822998,2.583899974822998,2.600800037384033,2.565200090408325,2.5985000133514404,0
2005-05-04,2.5027999877929688,2.5027999877929688,2.5648000240325928,2.539400100708008,2.5599000453948975,0
2005-05-05,2.5464999675750732,2.5464999675750732,2.5464999675750732,2.542099952697754,2.542099952697754,0
2005-05-06,2.562700033187866,2.562700033187866,2.5529000759124756,2.5364999771118164,2.544100046157837,0
2005-05-09,2.554800033569336,2.554800033569336,2.554800033569336,2.535099983215332,2.5485000610351562,0
2005-05-10,2.573699951171875,2.573699951171875,2.573699951171875,2.5297999382019043,2.5425000190734863,0
2005-05-11,2.5560998916625977,2.5560998916625977,2.580399990081787,2.551500082015991,2.5703001022338867,0
2005-05-12,2.485100030899048,2.485100030899048,2.5429999828338623,2.5099000930786133,2.5422000885009766,0
2005-05-13,2.536799907684326,2.536799907684326,2.536799907684326,2.4863998889923096,2.4863998889923096,0
2005-05-16,2.5339999198913574,2.5339999198913574,2.5339999198913574,2.5320000648498535,2.5320000648498535,0
2005-05-17,2.523099899291992,2.523099899291992,2.5332000255584717,2.515700101852417,2.522200107574463,0
2005-05-18,2.5032999515533447,2.5032999515533447,2.5178000926971436,2.4969000816345215,2.5178000926971436,0
2005-05-19,2.498699903488159,2.498699903488159,2.506700038909912,2.4897000789642334,2.494800090789795,0
2005-05-20,2.512700080871582,2.512700080871582,2.512700080871582,2.484499931335449,2.4925999641418457,0
2005-05-23,2.5299999713897705,2.5299999713897705,2.5327999591827393,2.439500093460083,2.439500093460083,0
2005-05-24,2.5378000736236572,2.5378000736236572,2.538300037384033,2.5085999965667725,2.5209999084472656,0
2005-05-25,2.526599884033203,2.526599884033203,2.534899950027466,2.4795000553131104,2.4795000553131104,0
2005-05-26,2.520400047302246,2.520400047302246,2.526099920272827,2.5046000480651855,2.521899938583374,0
2005-05-27,2.4946000576019287,2.4946000576019287,2.5088999271392822,2.475100040435791,2.5088999271392822,0
2005-05-30,2.47379994392395,2.47379994392395,2.4941000938415527,2.4711999893188477,2.486299991607666,0
2005-05-31,2.4746999740600586,2.4746999740600586,2.47979998588562,2.4482998847961426,2.4697000980377197,0
2005-06-01,2.4560999870300293,2.4560999870300293,2.4702999591827393,2.440999984741211,2.463099956512451,0
2005-06-02,2.4421000480651855,2.4421000480651855,2.4488000869750977,2.4235000610351562,2.4235000610351562,0
2005-06-03,2.474600076675415,2.474600076675415,2.474600076675415,2.416599988937378,2.416599988937378,0
2005-06-06,2.4779000282287598,2.4779000282287598,2.4876999855041504,2.4665000438690186,2.4704999923706055,0
2005-06-07,2.433500051498413,2.433500051498413,2.5018999576568604,2.4667999744415283,2.468600034713745,0
2005-06-08,2.482300043106079,2.482300043106079,2.5083999633789062,2.4800000190734863,2.4997000694274902,0
2005-06-09,2.41759991645813,2.41759991645813,2.484499931335449,2.4632999897003174,2.475600004196167,0
2005-06-10,2.470099925994873,2.470099925994873,2.4735000133514404,2.4553000926971436,2.467099905014038,0
2005-06-13,2.4839999675750732,2.4839999675750732,2.485100030899048,2.4642999172210693,2.477099895477295,0
2005-06-14,2.495500087738037,2.495500087738037,2.48580002784729,2.4540998935699463,2.4540998935699463,0
2005-06-15,2.4993999004364014,2.4993999004364014,2.4993999004364014,2.472899913787842,2.487499952316284,0
2005-06-16,2.426100015640259,2.426100015640259,2.486299991607666,2.4672000408172607,2.483799934387207,0
2005-06-17,2.4730000495910645,2.4730000495910645,2.4737000465393066,2.454699993133545,2.4614999294281006,0
2005-06-20,2.4814000129699707,2.4814000129699707,2.4814000129699707,2.4591000080108643,2.468400001525879,0
2005-06-21,2.4727001190185547,2.4727001190185547,2.474900007247925,2.4630000591278076,2.474900007247925,0
2005-06-22,2.451900005340576,2.451900005340576,2.4672999382019043,2.444999933242798,2.4584999084472656,0
2005-06-23,2.4458000659942627,2.4458000659942627,2.4598000049591064,2.4412999153137207,2.4495999813079834,0
2005-06-24,2.4570000171661377,2.4570000171661377,2.4583001136779785,2.4403998851776123,2.4446001052856445,0
2005-06-27,2.4535999298095703,2.4535999298095703,2.468600034713745,2.444700002670288,2.444700002670288,0
2005-06-28,2.4286000728607178,2.4286000728607178,2.4511001110076904,2.407399892807007,2.407399892807007,0
2005-06-29,2.415299892425537,2.415299892425537,2.4363999366760254,2.400700092315674,2.4326999187469482,0
2005-06-30,2.375200033187866,2.375200033187866,2.4151999950408936,2.375200033187866,2.410799980163574,0
2005-07-01,2.358599901199341,2.358599901199341,2.3736000061035156,2.3533999919891357,2.3640999794006348,0
2005-07-04,2.298099994659424,2.298099994659424,2.3566999435424805,2.346100091934204,2.3498001098632812,0
2005-07-05,2.361799955368042,2.361799955368042,2.361799955368042,2.344599962234497,2.3517000675201416,0
2005-07-06,2.3636999130249023,2.3636999130249023,2.368799924850464,2.348400115966797,2.3508999347686768,0
2005-07-07,2.3496999740600586,2.3496999740600586,2.3814001083374023,2.3450000286102295,2.349400043487549,0
2005-07-08,2.3301000595092773,2.3301000595092773,2.3498001098632812,2.320499897003174,2.3457000255584717,0
2005-07-11,2.3531999588012695,2.3531999588012695,2.3531999588012695,2.321199893951416,2.324399948120117,0
2005-07-12,2.3422999382019043,2.3422999382019043,2.3580000400543213,2.3422999382019043,2.3434998989105225,0
2005-07-13,2.3125,2.3125,2.3517000675201416,2.3252999782562256,2.3480000495910645,0
2005-07-14,2.3334999084472656,2.3334999084472656,2.3452999591827393,2.3248000144958496,2.3438000679016113,0
2005-07-15,2.325900077819824,2.325900077819824,2.3352999687194824,2.31820011138916,2.3241000175476074,0
2005-07-18,2.320199966430664,2.320199966430664,2.3331000804901123,2.310499906539917,2.3243000507354736,0
2005-07-19,2.313499927520752,2.313499927520752,2.314300060272217,2.2976999282836914,2.3083999156951904,0
2005-07-20,2.309799909591675,2.309799909591675,2.309799909591675,2.2929000854492188,2.2981998920440674,0
2005-07-21,2.3138999938964844,2.3138999938964844,2.315999984741211,2.296600103378296,2.300299882888794,0
2005-07-22,2.324399948120117,2.324399948120117,2.3369998931884766,2.299799919128418,2.3064000606536865,0
2005-07-25,2.316800117492676,2.316800117492676,2.3180999755859375,2.308000087738037,2.3136000633239746,0
2005-07-26,2.327399969100952,2.327399969100952,2.3334999084472656,2.3196001052856445,2.322499990463257,0
2005-07-27,2.3232998847961426,2.3232998847961426,2.329900026321411,2.313699960708618,2.3185999393463135,0
2005-07-28,2.317699909210205,2.317699909210205,2.329699993133545,2.312700033187866,2.3173000812530518,0
2005-07-29,2.317699909210205,2.317699909210205,2.3241000175476074,2.308300018310547,2.316800117492676,0
2005-08-01,2.3343000411987305,2.3343000411987305,2.3343000411987305,2.314500093460083,2.3160998821258545,0
2005-08-02,2.3317999839782715,2.3317999839782715,2.339400053024292,2.323899984359741,2.3245999813079834,0
2005-08-03,2.329400062561035,2.329400062561035,2.3378000259399414,2.3183999061584473,2.324199914932251,0
2005-08-04,2.333899974822998,2.333899974822998,2.333899974822998,2.3155999183654785,2.3194000720977783,0
2005-08-05,2.336400032043457,2.336400032043457,2.336400032043457,2.311500072479248,2.3173000812530518,0
2005-08-08,2.358599901199341,2.358599901199341,2.3587000370025635,2.32450008392334,2.324700117111206,0
2005-08-09,2.368000030517578,2.368000030517578,2.360300064086914,2.341900110244751,2.3485000133514404,0
2005-08-10,2.373699903488159,2.373699903488159,2.3661000728607178,2.343100070953369,2.3480000495910645,0
2005-08-11,2.402100086212158,2.402100086212158,2.402100086212158,2.359999895095825,2.3624000549316406,0
2005-08-12,2.4405999183654785,2.4405999183654785,2.4405999183654785,2.393199920654297,2.393199920654297,0
2005-08-15,2.43149995803833,2.43149995803833,2.46370005607605,2.4166998863220215,2.448699951171875,0
2005-08-16,2.438699960708618,2.438699960708618,2.4402999877929688,2.4151999950408936,2.415299892425537,0
2005-08-17,2.4637999534606934,2.4637999534606934,2.4767000675201416,2.4279000759124756,2.4279000759124756,0
2005-08-18,2.460400104522705,2.460400104522705,2.460400104522705,2.443700075149536,2.452199935913086,0
2005-08-19,2.4667999744415283,2.4667999744415283,2.459700107574463,2.4428999423980713,2.4554998874664307,0
2005-08-22,2.446500062942505,2.446500062942505,2.4530999660491943,2.4416000843048096,2.4467999935150146,0
2005-08-23,2.4574999809265137,2.4574999809265137,2.4493000507354736,2.420799970626831,2.4414000511169434,0
2005-08-24,2.458899974822998,2.458899974822998,2.458899974822998,2.4342000484466553,2.4351000785827637,0
2005-08-25,2.45169997215271,2.45169997215271,2.4725000858306885,2.442500114440918,2.4700000286102295,0
2005-08-26,2.437999963760376,2.437999963760376,2.4484000205993652,2.4300999641418457,2.4395999908447266,0
2005-08-29,2.434999942779541,2.434999942779541,2.4405999183654785,2.4296998977661133,2.4344000816345215,0
2005-08-30,2.4124999046325684,2.4124999046325684,2.420300006866455,2.4089999198913574,2.420300006866455,0
2005-08-31,2.4228999614715576,2.4228999614715576,2.41510009765625,2.391200065612793,2.413100004196167,0
2005-09-01,2.3819000720977783,2.3819000720977783,2.441800117492676,2.396199941635132,2.402600049972534,0
2005-09-02,2.4453001022338867,2.4453001022338867,2.462399959564209,2.4247000217437744,2.462399959564209,0
2005-09-05,2.447499990463257,2.447499990463257,2.4630000591278076,2.4442999362945557,2.4523000717163086,0
2005-09-06,2.4477999210357666,2.4477999210357666,2.4477999210357666,2.406899929046631,2.406899929046631,0
2005-09-07,2.3931000232696533,2.3931000232696533,2.449199914932251,2.434000015258789,2.4351999759674072,0
2005-09-08,2.444499969482422,2.444499969482422,2.4498000144958496,2.434299945831299,2.440000057220459,0
2005-09-09,2.450000047683716,2.450000047683716,2.450000047683716,2.3873000144958496,2.3873000144958496,0
2005-09-12,2.369499921798706,2.369499921798706,2.448199987411499,2.4214000701904297,2.439500093460083,0
2005-09-13,2.4423999786376953,2.4423999786376953,2.437999963760376,2.4117000102996826,2.421299934387207,0
2005-09-14,2.4491000175476074,2.4491000175476074,2.4442999362945557,2.4245998859405518,2.4372000694274902,0
2005-09-15,2.415600061416626,2.415600061416626,2.4321999549865723,2.4026999473571777,2.4316000938415527,0
2005-09-16,2.4093000888824463,2.4093000888824463,2.423799991607666,2.40339994430542,2.40339994430542,0
2005-09-19,2.365999937057495,2.365999937057495,2.4214999675750732,2.4026999473571777,2.4075000286102295,0
2005-09-20,2.4068000316619873,2.4068000316619873,2.4142000675201416,2.395900011062622,2.3993000984191895,0
2005-09-21,2.449350118637085,2.449350118637085,2.4547998905181885,2.412400007247925,2.421999931335449,0
2005-09-22,2.4005000591278076,2.4005000591278076,2.4202001094818115,2.3845999240875244,2.4096999168395996,0
2005-09-23,2.388000011444092,2.388000011444092,2.3924999237060547,2.3570001125335693,2.3570001125335693,0
2005-09-26,2.3294999599456787,2.3294999599456787,2.3921000957489014,2.3714001178741455,2.37719988822937,0
2005-09-27,2.3763999938964844,2.3763999938964844,2.3763999938964844,2.356100082397461,2.368299961090088,0
2005-09-28,2.3812999725341797,2.3812999725341797,2.3810999393463135,2.3596999645233154,2.3743999004364014,0
2005-09-29,2.3645999431610107,2.3645999431610107,2.3726000785827637,2.3561999797821045,2.3691000938415527,0
2005-09-30,2.319000005722046,2.319000005722046,2.372499942779541,2.3564000129699707,2.362299919128418,0
2005-10-03,2.342900037765503,2.342900037765503,2.342900037765503,2.3232998847961426,2.3232998847961426,0
2005-10-04,2.359600067138672,2.359600067138672,2.365999937057495,2.3252999782562256,2.3320000171661377,0
2005-10-05,2.373199939727783,2.373199939727783,2.3778998851776123,2.3640999794006348,2.364500045776367,0
2005-10-06,2.4182000160217285,2.4182000160217285,2.4024999141693115,2.3069000244140625,2.3069000244140625,0
2005-10-07,2.3671998977661133,2.3671998977661133,2.406100034713745,2.357300043106079,2.405600070953369,0
2005-10-10,2.348900079727173,2.348900079727173,2.3570001125335693,2.3427000045776367,2.355600118637085,0
2005-10-11,2.3534998893737793,2.3534998893737793,2.3554999828338623,2.335200071334839,2.3508999347686768,0
2005-10-12,2.3763999938964844,2.3763999938964844,2.368000030517578,2.336199998855591,2.3371999263763428,0
2005-10-13,2.396699905395508,2.396699905395508,2.396699905395508,2.3640999794006348,2.366499900817871,0
2005-10-14,2.343899965286255,2.343899965286255,2.4065001010894775,2.343899965286255,2.3893001079559326,0
2005-10-17,2.3847999572753906,2.3847999572753906,2.396199941635132,2.369499921798706,2.396199941635132,0
2005-10-18,2.387500047683716,2.387500047683716,2.38070011138916,2.3578999042510986,2.370300054550171,0
2005-10-19,2.408400058746338,2.408400058746338,2.408400058746338,2.3736000061035156,2.3752999305725098,0
2005-10-20,2.4166998863220215,2.4166998863220215,2.4184000492095947,2.3849000930786133,2.3849000930786133,0
2005-10-21,2.4075000286102295,2.4075000286102295,2.4165000915527344,2.3959999084472656,2.413800001144409,0
2005-10-24,2.3935000896453857,2.3935000896453857,2.4019999504089355,2.3879001140594482,2.3921000957489014,0
2005-10-25,2.412100076675415,2.412100076675415,2.412100076675415,2.3891000747680664,2.3891000747680664,0
2005-10-26,2.403899908065796,2.403899908065796,2.407099962234497,2.385699987411499,2.400899887084961,0
2005-10-27,2.3963000774383545,2.3963000774383545,2.408799886703491,2.396199941635132,2.4022998809814453,0
2005-10-28,2.3959999084472656,2.3959999084472656,2.3987998962402344,2.384999990463257,2.3966000080108643,0
2005-10-31,2.3896000385284424,2.3896000385284424,2.3896000385284424,2.3770999908447266,2.3863000869750977,0
2005-11-01,2.379699945449829,2.379699945449829,2.379699945449829,2.3635001182556152,2.3685998916625977,0
2005-11-02,2.3889999389648438,2.3889999389648438,2.3889999389648438,2.3629000186920166,2.3661000728607178,0
2005-11-03,2.3857998847961426,2.3857998847961426,2.386399984359741,2.3715999126434326,2.3740999698638916,0
2005-11-04,2.3803999423980713,2.3803999423980713,2.3817999362945557,2.3498001098632812,2.36899995803833,0
2005-11-07,2.3550000190734863,2.3550000190734863,2.370300054550171,2.354300022125244,2.365799903869629,0
2005-11-08,2.3696999549865723,2.3696999549865723,2.3696999549865723,2.349100112915039,2.3585000038146973,0
2005-11-09,2.375200033187866,2.375200033187866,2.361299991607666,2.3482000827789307,2.354099988937378,0
2005-11-10,2.3677000999450684,2.3677000999450684,2.3742001056671143,2.3570001125335693,2.3570001125335693,0
2005-11-11,2.3573999404907227,2.3573999404907227,2.363800048828125,2.3513998985290527,2.360599994659424,0
2005-11-14,2.3526999950408936,2.3526999950408936,2.3677000999450684,2.3531999588012695,2.3584001064300537,0
2005-11-15,2.3473000526428223,2.3473000526428223,2.358799934387207,2.344399929046631,2.356800079345703,0
2005-11-16,2.3329999446868896,2.3329999446868896,2.346100091934204,2.3208999633789062,2.339900016784668,0
2005-11-17,2.321199893951416,2.321199893951416,2.327500104904175,2.3131000995635986,2.3213999271392822,0
2005-11-18,2.344599962234497,2.344599962234497,2.3457000255584717,2.3106000423431396,2.3106000423431396,0
2005-11-21,2.342099905014038,2.342099905014038,2.342600107192993,2.328000068664551,2.3306000232696533,0
2005-11-22,2.320499897003174,2.320499897003174,2.3331000804901123,2.322499990463257,2.329900026321411,0
2005-11-23,2.3389999866485596,2.3389999866485596,2.3389999866485596,2.3220999240875244,2.330899953842163,0
2005-11-24,2.3232998847961426,2.3232998847961426,2.3324999809265137,2.322200059890747,2.3227999210357666,0
2005-11-25,2.3150999546051025,2.3150999546051025,2.3254001140594482,2.3150999546051025,2.3248000144958496,0
2005-11-28,2.2720000743865967,2.2720000743865967,2.3210999965667725,2.308500051498413,2.313499927520752,0
2005-11-29,2.3262999057769775,2.3262999057769775,2.3326001167297363,2.3145999908447266,2.3239998817443848,0
2005-11-30,2.3427000045776367,2.3427000045776367,2.3469998836517334,2.3162999153137207,2.321000099182129,0
2005-12-01,2.3515000343322754,2.3515000343322754,2.338399887084961,2.329900026321411,2.329900026321411,0
2005-12-02,2.350600004196167,2.350600004196167,2.341200113296509,2.329400062561035,2.3348000049591064,0
2005-12-05,2.342900037765503,2.342900037765503,2.3457000255584717,2.3345000743865967,2.338099956512451,0
2005-12-06,2.349900007247925,2.349900007247925,2.3522000312805176,2.330399990081787,2.3447000980377197,0
2005-12-07,2.35479998588562,2.35479998588562,2.34060001373291,2.2894999980926514,2.2894999980926514,0
2005-12-08,2.3733999729156494,2.3733999729156494,2.3733999729156494,2.3385000228881836,2.3385000228881836,0
2005-12-09,2.3789000511169434,2.3789000511169434,2.3640999794006348,2.3557000160217285,2.3622000217437744,0
2005-12-12,2.4103000164031982,2.4103000164031982,2.3940000534057617,2.368299961090088,2.3701999187469482,0
2005-12-13,2.380500078201294,2.380500078201294,2.3814001083374023,2.3206000328063965,2.3206000328063965,0
2005-12-14,2.371000051498413,2.371000051498413,2.376499891281128,2.3617000579833984,2.3668999671936035,0
2005-12-15,2.3791000843048096,2.3791000843048096,2.3794000148773193,2.363800048828125,2.367799997329712,0
2005-12-16,2.387500047683716,2.387500047683716,2.3868000507354736,2.367300033569336,2.367300033569336,0
2005-12-19,2.374799966812134,2.374799966812134,2.3749001026153564,2.363800048828125,2.3740999698638916,0
2005-12-20,2.3633999824523926,2.3633999824523926,2.3710999488830566,2.357100009918213,2.3610999584198,0
2005-12-21,2.341200113296509,2.341200113296509,2.359800100326538,2.335900068283081,2.359800100326538,0
2005-12-22,2.3480000495910645,2.3480000495910645,2.3480000495910645,2.329400062561035,2.345099925994873,0
2005-12-23,2.337599992752075,2.337599992752075,2.33270001411438,2.321500062942505,2.33270001411438,0
2005-12-26,2.281599998474121,2.281599998474121,2.2822999954223633,2.2822999954223633,2.2822999954223633,0
2005-12-27,2.3366000652313232,2.3366000652313232,2.332200050354004,2.3197999000549316,2.3197999000549316,0
2005-12-28,2.3113999366760254,2.3113999366760254,2.3320000171661377,2.3141000270843506,2.3176000118255615,0
2005-12-29,2.3241000175476074,2.3241000175476074,2.3125,2.2987000942230225,2.311500072479248,0
2005-12-30,2.3155999183654785,2.3155999183654785,2.3178999423980713,2.305799961090088,2.3152999877929688,0
2006-01-02,2.312999963760376,2.312999963760376,2.3160998821258545,2.3078999519348145,2.3078999519348145,0
2006-01-03,2.3368000984191895,2.3368000984191895,2.324199914932251,2.3113999366760254,2.316200017929077,0
2006-01-04,2.3417999744415283,2.3417999744415283,2.3417999744415283,2.3264000415802,2.329900026321411,0
2006-01-05,2.3410000801086426,2.3410000801086426,2.3410000801086426,2.322999954223633,2.326900005340576,0
2006-01-06,2.3545000553131104,2.3545000553131104,2.3545000553131104,2.288100004196167,2.328399896621704,0
2006-01-09,2.3531999588012695,2.3531999588012695,2.3531999588012695,2.338099956512451,2.3427000045776367,0
2006-01-10,2.372999906539917,2.372999906539917,2.3773999214172363,2.343400001525879,2.343899965286255,0
