Date,log_return,ret_1,ret_2,ret_3,ret_4,ret_5,ret_6,ret_7,ret_8,ret_9,ret_10,ret_11,ret_12,ret_13,ret_14,ma_7,ma_21,ema_12,ema_26,rsi_14,vol_7,vol_21,atr_14,day_of_week,month,y_h1,y_h3,y_h7,split
2005-02-01,-0.018108448518944886,-0.005448524283747425,0.00031739964087074135,0.01402367570740648,0.0009258425052569574,-0.01173068214165951,-0.005438143340952162,-0.00015836060006280128,0.003906303720344506,0.004340569418934015,0.007510907106285214,-0.01363803089884763,-0.010927109284886716,-0.00880816892953551,-0.007554814868946713,2.498985699244908,2.537888084139143,2.5101883163695895,2.5301716768479747,29.40956705675123,0.010245426012775869,0.008425366262378171,0.0397856916700091,1,2,0.014552858569011562,-0.002724425384532436,0.00985946078626887,train
2005-02-02,0.014552858569011562,-0.018108448518944886,-0.005448524283747425,0.00031739964087074135,0.01402367570740648,0.0009258425052569574,-0.01173068214165951,-0.005438143340952162,-0.00015836060006280128,0.003906303720344506,0.004340569418934015,0.007510907106285214,-0.01363803089884763,-0.010927109284886716,-0.00880816892953551,2.49702855518886,2.5344285510835194,2.508420868233985,2.5278404343768774,40.97207736858237,0.012249811077005195,0.009121215210056936,0.04003569058009566,2,2,-0.003769006489675708,-0.01992748257804522,-0.015080934513431066,train
2005-02-03,-0.003769006489675708,0.014552858569011562,-0.018108448518944886,-0.005448524283747425,0.00031739964087074135,0.01402367570740648,0.0009258425052569574,-0.01173068214165951,-0.005438143340952162,-0.00015836060006280128,0.003906303720344506,0.004340569418934015,0.007510907106285214,-0.01363803089884763,-0.010927109284886716,2.4979142802102223,2.5295023577553883,2.5054791981346796,2.5249855883184793,43.86200128099916,0.011404139616002987,0.00885892864169096,0.03859998498644157,3,2,-0.01350827746386829,-0.009404114285361143,-0.009769156617644215,train
2005-02-04,-0.01350827746386829,-0.003769006489675708,0.014552858569011562,-0.018108448518944886,-0.005448524283747425,0.00031739964087074135,0.01402367570740648,0.0009258425052569574,-0.01173068214165951,-0.005438143340952162,-0.00015836060006280128,0.003906303720344506,0.004340569418934015,0.007510907106285214,-0.01363803089884763,2.493699993406023,2.5218690236409507,2.4978516220896774,2.5198681339128264,43.989173018809,0.012533048844779588,0.00883059103299896,0.03779998847416482,4,2,-0.002650198624501221,0.0091199133992933,0.012181743591168637,train
2005-02-07,-0.002650198624501221,-0.01350827746386829,-0.003769006489675708,0.014552858569011562,-0.018108448518944886,-0.005448524283747425,0.00031739964087074135,0.01402367570740648,0.0009258425052569574,-0.01173068214165951,-0.005438143340952162,-0.00015836060006280128,0.003906303720344506,0.004340569418934015,0.007510907106285214,2.4835428510393416,2.5140761647905623,2.490397518402053,2.5146482682985516,38.56767087135665,0.010458041673529617,0.008821437310898924,0.03705714430127838,0,2,0.0067543618030083685,0.015234084795302527,0.0121734875339643,train
2005-02-08,0.0067543618030083685,-0.002650198624501221,-0.01350827746386829,-0.003769006489675708,0.014552858569011562,-0.018108448518944886,-0.005448524283747425,0.00031739964087074135,0.01402367570740648,0.0009258425052569574,-0.01173068214165951,-0.005438143340952162,-0.00015836060006280128,0.003906303720344506,0.004340569418934015,2.4756428514208113,2.5069761730375744,2.486644066356913,2.511044698803003,39.956410535223824,0.011168784998122409,0.0090455451787732,0.03653572286878326,1,2,0.005015750220786153,-0.001907813738394215,0.0017421470037921605,train
2005-02-09,0.005015750220786153,0.0067543618030083685,-0.002650198624501221,-0.01350827746386829,-0.003769006489675708,0.014552858569011562,-0.018108448518944886,-0.005448524283747425,0.00031739964087074135,0.01402367570740648,0.0009258425052569574,-0.01173068214165951,-0.005438143340952162,-0.00015836060006280128,0.003906303720344506,2.4714714118412564,2.5016190324510847,2.485375747223409,2.5086265723723464,40.557526514336026,0.011507853935823431,0.009070357669324573,0.040028555052621116,2,2,0.003463972771508006,-0.005380792553069225,-0.0008073357604402309,train
2005-02-10,0.003463972771508006,0.005015750220786153,0.0067543618030083685,-0.002650198624501221,-0.01350827746386829,-0.003769006489675708,0.014552858569011562,-0.018108448518944886,-0.005448524283747425,0.00031739964087074135,0.01402367570740648,0.0009258425052569574,-0.01173068214165951,-0.005438143340952162,-0.00015836060006280128,2.474957125527518,2.4975999877566384,2.4856256305053317,2.5070246032007586,42.56372865093595,0.008984982665155747,0.009058574605444967,0.04013569014413022,3,2,-0.010387536730688374,-0.0004021425796326694,-0.0091287685453183,train
2005-02-11,-0.010387536730688374,0.003463972771508006,0.005015750220786153,0.0067543618030083685,-0.002650198624501221,-0.01350827746386829,-0.003769006489675708,0.014552858569011562,-0.018108448518944886,-0.005448524283747425,0.00031739964087074135,0.01402367570740648,0.0009258425052569574,-0.01173068214165951,-0.005438143340952162,2.469614267349243,2.4934309323628745,2.4818832098491628,2.5036375878703496,40.70571501671704,0.007766284481995718,0.009127797918934819,0.04082141603742336,4,2,0.001542771406111143,0.007326939469350147,0.005106261519810973,train
2005-02-14,0.001542771406111143,-0.010387536730688374,0.003463972771508006,0.005015750220786153,0.0067543618030083685,-0.002650198624501221,-0.01350827746386829,-0.003769006489675708,0.014552858569011562,-0.018108448518944886,-0.005448524283747425,0.00031739964087074135,0.01402367570740648,0.0009258425052569574,-0.01173068214165951,2.4661571298326765,2.490761881782895,2.4793011852527584,2.500782955433474,46.39136723384201,0.007841371715742094,0.00889780233514665,0.03934998171670106,0,2,0.008442622744944561,0.0021071893360752325,0.007959818893261139,train
